Freq.	Vout    phase
8.82922996934808e+04	8.12267985952554e-05,-9.01222507499926e-03
8.89064212036216e+04	8.01086148392644e-05,-8.94998309769873e-03
8.95248142666671e+04	7.90058230000055e-05,-8.88817085118966e-03
9.01475085936174e+04	7.79182112393856e-05,-8.82678537134232e-03
9.07745341021288e+04	7.68455706339182e-05,-8.76582371441453e-03
9.14059209179515e+04	7.57876951346471e-05,-8.70528295691262e-03
9.20416993763768e+04	7.47443815276206e-05,-8.64516019545333e-03
9.26819000236947e+04	7.37154293949087e-05,-8.58545254662664e-03
9.33265536186613e+04	7.27006410761553e-05,-8.52615714685945e-03
9.39756911339770e+04	7.16998216306589e-05,-8.46727115228023e-03
9.46293437577741e+04	7.07127787999733e-05,-8.40879173858454e-03
9.52875428951157e+04	6.97393229710237e-05,-8.35071610090148e-03
9.59503201695045e+04	6.87792671397269e-05,-8.29304145366093e-03
9.66177074244017e+04	6.78324268751140e-05,-8.23576503046185e-03
9.72897367247575e+04	6.68986202839438e-05,-8.17888408394127e-03
9.79664403585516e+04	6.59776679758029e-05,-8.12239588564430e-03
9.86478508383440e+04	6.50693930286865e-05,-8.06629772589490e-03
9.93340009028379e+04	6.41736209550496e-05,-8.01058691366763e-03
1.00000000000000e+05	6.33217298810725e-05,-7.95724325627898e-03
